stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F04507,"Nagytétény, ipartelep",47.388926,18.958519,,,,2,
F04508,"Nagytétény, ipartelep",47.388917,18.958161,,,,2,
F04509,Tenkes utca,47.397388,18.998710,,,,2,-119
F04510,Tenkes utca,47.396947,18.998009,,,,2,53
F04511,Tátra utca,47.403919,19.001089,,,,2,147
F04512,Tátra utca,47.403686,19.001487,,,,2,-33
F04513,XVI. utca,47.413920,18.996283,,,,2,-132
F04514,XVI. utca,47.413866,18.996363,,,,2,47
F04515,Diósdi utca,47.403332,18.968955,,,,2,101
F04516,Diósdi utca,47.403332,18.969127,,,,2,-33
F04517,DEXTER,47.405176,19.022261,,,,2,61
F04521,Mátra utca,47.400228,18.999441,,,,2,72
F04523,"Soroksár, központi raktárak",47.378255,19.130467,,,,2,90
F04524,Dinnyehegyi út,47.416013,19.134408,,,,2,60
F04525,Dinnyehegyi út,47.417137,19.135828,,,,2,-132
F04526,"Soroksár, Molnár-sziget",47.398244,19.108689,,,,2,
F04527,Hold utca,47.418368,19.109139,,,,2,155
F04528,Festékgyár,47.417036,19.109999,,,,2,155
F04529,Festékgyár,47.416820,19.110290,,,,2,-20
F04530,Soroksár felső H,47.410343,19.111435,,,,2,172
F04531,Soroksár felső H,47.410289,19.111621,,,,2,-8
F04532,Tárcsás utca,47.406636,19.114399,,,,2,167
F04533,Tárcsás utca,47.406240,19.114650,,,,2,-11
F04534,Soroksár felső,47.409938,19.111832,F04534,,CSF04534,2,173
F04535,Soroksár felső,47.409380,19.112017,F04535,,CSF04534,2,-7
F04536,Tárcsás utca,47.405152,19.112608,,,,2,169
F04537,Tárcsás utca,47.405728,19.112636,,,,2,-8
F04538,"Soroksár, Hősök tere H",47.399790,19.114496,,,,1,-13
F04539,"Soroksár, Hősök tere H",47.398936,19.114601,,,,1,167
F04540,"Soroksár, Hősök tere",47.399538,19.114655,F04540,,CSF04540,2,168
F04541,"Soroksár, Hősök tere",47.399080,19.114906,F04541,,CSF04540,2,-13
F04542,"Soroksár, Hősök tere H",47.400176,19.116511,,,,2,168
F04543,"Soroksár, Hősök tere H",47.399996,19.116683,,,,2,-13
F04544,Soroksár vasútállomás,47.400947,19.121294,,,,2,65
F04545,Soroksár vasútállomás,47.400818,19.121939,,,,2,-24
F04546,Szent István utca,47.391812,19.114963,F04546,,CSF04546,2,-150
F04547,Szent István utca,47.391533,19.114857,F04547,,CSF04546,2,29
F04548,Millenniumtelep,47.379898,19.104976,F04548,,CSF04548,2,-154
F04549,Millenniumtelep,47.379584,19.104817,F04549,,CSF04548,2,31
F04550,Zsellér dűlő,47.389905,19.119842,,,,2,-24
F04551,Zsellér dűlő,47.389200,19.120232,,,,2,147
F04552,Polimer,47.382332,19.126910,,,,2,146
F04553,Polimer,47.382632,19.126758,,,,2,-18
F04554,"Vecsés út, sorompó",47.398722,19.125120,,,,2,85
F04555,"Vecsés út, sorompó",47.398910,19.126538,,,,2,-99
F04556,Szamaránszki dűlő,47.399814,19.133984,,,,2,75
F04557,Szamaránszki dűlő,47.399921,19.134143,,,,2,-104
F04558,Telefondűlő út,47.401032,19.140134,,,,2,62
F04559,Telefondűlő út,47.401355,19.140797,,,,2,-112
F04560,Kertészeti Egyetem,47.398686,19.148966,,,,2,135
F04561,Kertészeti Egyetem,47.398596,19.149257,,,,2,-45
F04562,Víztorony tér,47.389473,19.161386,,,,2,-42
F04563,Víztorony tér,47.389257,19.161531,,,,2,135
F04564,Erzsébeti temető,47.418675,19.122154,,,,2,139
F04565,Erzsébeti temető,47.418711,19.122551,,,,2,-133
F04566,Tangazdaság (Óvoda),47.390734,19.159667,,,,2,-42
F04567,Tangazdaság (Óvoda),47.390863,19.159302,,,,2,132
F04568,Erzsébet utca,47.403244,19.115494,,,,2,167
F04569,Erzsébet utca,47.402749,19.115785,,,,2,-13
F04570,Ócsai úti felüljáró,47.383340,19.125733,,,,1,140
F04571,Ócsai úti felüljáró,47.383646,19.125707,,,,1,-32
F04572,Szent László utca,47.420769,19.126053,,,,2,-130
F04573,Szent László utca,47.420840,19.126358,,,,2,45
F04574,Újtelep út,47.415637,19.132883,,,,2,137
F04575,Szent László utca,47.415699,19.133308,,,,2,-136
F04576,Szentlőrinci úti lakótelep,47.416871,19.130526,,,,2,-33
F04577,Szentlőrinci úti lakótelep,47.416600,19.131056,,,,2,
F04578,"Pécel, Pesti út 110.",47.491874,19.317023,,,,2,-96
F04579,"Pécel, Pesti út 110.",47.491678,19.316464,,,,2,74
F04580,Orvosi rendelő,47.490139,19.331705,,,,2,-91
F04581,Orvosi rendelő,47.490054,19.333429,,,,2,88
F04582,Szent Imre körút,47.482664,19.342598,,,,2,167
F04583,Szent Imre körút,47.484547,19.342376,,,,2,2
F04584,"Kistarcsa, kórház H",47.539805,19.252603,,,,2,47
F04585,Határ utca,47.491491,19.323112,,,,2,-80
F04586,Határ utca,47.491475,19.322435,,,,2,100
F04587,Faiskola utcai átjáró,47.490799,19.326692,,,,2,-69
F04588,Faiskola utcai átjáró,47.490782,19.326307,,,,2,109
F04589,Ráday Gedeon tér,47.491822,19.342331,,,,2,-174
F04590,Ráday Gedeon tér,47.491866,19.342477,,,,2,-3
F04591,Kossuth tér,47.488029,19.340969,,,,2,160
F04592,Kossuth tér,47.487957,19.341194,,,,2,-11
F04593,"Pécel, Kun József utca",47.477653,19.343128,,,,2,
F04594,Köztársaság tér,47.490362,19.336244,,,,2,169
F04595,Köztársaság tér,47.490821,19.336234,,,,2,-9
F04596,Vecsés-nyugat,47.417989,19.254454,,,,2,72
F04597,Vecsés-nyugat,47.418112,19.253447,,,,2,-94
F04598,"Repülőtér, P+R",47.429363,19.263790,,,,2,-51
F04599,Liszt Ferenc Airport 2,47.432925,19.261510,,,,1,
F04600,Gyál felső vasútállomás,47.388826,19.206048,,,,2,132
F04601,Gyál felső vasútállomás,47.388141,19.207476,,,,2,-35
F04602,Széchenyi István utca,47.389267,19.218990,,,,2,129
F04603,"Gyál, Vecsési út",47.380893,19.230220,,,,2,-136
F04604,Kőrösi út,47.376028,19.223384,,,,2,-138
F04605,Ady Endre utca,47.385303,19.210368,,,,2,143
F04606,Ady Endre utca,47.384384,19.211584,,,,2,-37
F04607,Dunaharaszti felső,47.366411,19.092636,F04607,,CSF04607,2,-147
F04608,Dunaharaszti felső,47.366330,19.092675,F04608,,CSF04607,2,31
F04609,Dunaharaszti külső,47.359892,19.086130,F04609,,CSF04610,2,-152
F04610,Dunaharaszti külső,47.360647,19.086713,F04610,,CSF04610,2,22
F04611,Szigetszentmiklós,47.344292,19.050268,F04611,,CSF04611,2,-153
F04612,Szigetszentmiklós,47.344121,19.050215,F04612,,CSF04611,2,28
F04613,József Attila-telep,47.337122,19.034441,F04613,,CSF04613,2,-93
F04614,József Attila-telep,47.337068,19.034230,F04614,,CSF04613,2,86
F04615,Szigetszentmiklós alsó,47.336453,19.018973,F04615,,CSF04615,2,-94
F04616,Szigetszentmiklós alsó,47.336435,19.020257,F04616,,CSF04615,2,86
F04617,Szigetszentmiklós-Gyártelep,47.333635,19.003776,F04617,,CSF04618,2,-107
F04618,Szigetszentmiklós-Gyártelep,47.333806,19.004742,F04618,,CSF04618,2,70
F04619,Szigethalom,47.330069,18.993884,F04619,,CSF04619,2,-141
F04620,Szigethalom,47.330012,18.993852,F04620,,CSF04619,2,38
F04621,Szigethalom alsó,47.321444,18.983569,F04621,,CSF04621,2,-141
F04622,Szigethalom alsó,47.321291,18.983489,F04622,,CSF04621,2,38
F04623,Tököl,47.313477,18.974254,F04623,,CSF04623,2,-141
F04624,Tököl,47.313327,18.974207,F04624,,CSF04623,2,37
F04627,Szigetcsép,47.270249,18.956296,F04627,,CSF04627,2,-168
F04628,Szigetcsép,47.270213,18.956230,F04628,,CSF04627,2,12
F04631,Szigetszentmárton-Szigetújfalu,47.227389,18.946233,F04631,,CSF04632,2,166
F04632,Szigetszentmárton-Szigetújfalu,47.228459,18.945901,F04632,,CSF04632,2,-12
F04633,Horgásztanyák,47.213029,18.952835,F04633,,CSF04634,2,-164
F04634,Horgásztanyák,47.214135,18.953071,F04634,,CSF04634,2,2
F04635,Angyalisziget,47.199340,18.944796,F04635,,CSF04636,2,-159
F04636,Angyalisziget,47.200276,18.945335,F04636,,CSF04636,2,12
F04639,Háros,47.385570,19.020184,,,,2,-118
F04641,Gát utca,47.382986,19.013351,,,,2,-112
F04642,Gát utca,47.382614,19.012710,,,,2,50
F04643,Árpád utca,47.480090,19.343101,,,,2,180
F04644,Árpád utca,47.479985,19.343227,,,,2,-27
F04645,Pécel vasútállomás,47.493413,19.339207,,,,2,-88
F04646,Pécel vasútállomás,47.493317,19.338052,,,,2,91
F04647,Szent István utca,47.378595,19.226941,,,,2,-136
F04648,Rákóczi Ferenc utca,47.387626,19.215448,,,,2,25
F04649,Bocskai István utca,47.383451,19.228017,,,,2,132
F04650,Somogyi Béla utca,47.387220,19.222175,,,,2,127
F04651,Bocskai István utca,47.377868,19.220026,,,,2,-40
F04652,Somogyi Béla utca,47.381673,19.214277,,,,2,-36
F04653,"Lakihegy, Cseresznyés utca",47.376945,19.007059,,,,2,
F04655,Csömör,47.545025,19.225065,,,,2,
F04656,"Kistarcsa, kórház",47.539459,19.249613,F04656,,CSF04656,2,45
F04657,"Kistarcsa, kórház",47.538670,19.248455,F04657,,CSF04656,2,-132
F04658,Kistarcsa,47.545845,19.259734,F04658,,CSF04658,2,83
F04659,Kistarcsa,47.545818,19.259867,F04659,,CSF04658,2,-133
F04660,Zsófialiget,47.548446,19.264009,F04660,,CSF04660,2,49
F04661,Zsófialiget,47.548437,19.264129,F04661,,CSF04660,2,-126
F04662,Kerepes,47.553433,19.271377,F04662,,CSF04662,2,45
F04663,Kerepes,47.552751,19.270417,F04663,,CSF04662,2,-132
F04664,Szilasliget,47.568896,19.275416,F04664,,CSF04664,2,33
F04665,Szilasliget,47.568079,19.274655,F04665,,CSF04664,2,-117
F04668,Mogyoród,47.597029,19.271853,F04668,,CSF04668,2,27
F04669,Mogyoród,47.595986,19.271649,F04669,,CSF04668,2,177
F04670,Szentjakab,47.597379,19.290299,F04670,,CSF04670,2,106
F04671,Szentjakab,47.597297,19.290405,F04671,,CSF04670,2,-71
F04672,"Gödöllő, Erzsébet park",47.595209,19.341536,F04672,,CSF04672,2,73
F04673,"Gödöllő, Erzsébet park",47.594934,19.340005,F04673,,CSF04672,2,-103
F04674,"Gödöllő, Szabadság tér",47.597505,19.347599,F04674,,CSF04675,2,48
F04675,"Gödöllő, Szabadság tér",47.597827,19.348252,F04675,,CSF04675,2,-130
F04676,"Gödöllő, Palotakert",47.598525,19.356661,F04676,,CSF04676,2,132
F04677,"Gödöllő, Palotakert",47.598453,19.356634,F04677,,CSF04676,2,-17
F04679,Gödöllő,47.593341,19.357787,,,,2,
F04680,Lacházi fogadó,47.379465,19.009070,,,,2,-149
F04681,Lacházi fogadó,47.380050,19.009785,,,,2,31
F04682,Erkel Ferenc utca,47.517136,18.936282,,,,2,-135
F04683,Erkel Ferenc utca,47.516454,18.935704,,,,1,37
F04684,Gyógyszertár,47.513490,18.932440,,,,2,-145
F04685,Gyógyszertár,47.513697,18.932931,,,,2,15
F04688,Pannóniatelep,47.652488,19.065294,F04688,,CSF04688,2,38
F04689,Pannóniatelep,47.651894,19.064508,F04689,,CSF04688,2,-138
F04690,Pomáz,47.643188,19.032032,F04690,,CSF04690,2,-49
F04691,Pomáz,47.642732,19.032690,F04691,,CSF04690,2,129
F04692,"Budakalász, Lenfonó",47.621692,19.046912,F04692,,CSF04693,2,-42
F04693,"Budakalász, Lenfonó",47.621863,19.046592,F04693,,CSF04693,2,144
F04694,Budakalász,47.616133,19.055013,F04694,,CSF04695,2,-34
F04695,Budakalász,47.616196,19.054827,F04695,,CSF04695,2,145
F04696,Anna kápolna,47.582136,18.939193,,,,2,13
F04697,Anna kápolna,47.582289,18.939074,,,,2,-167
F04698,Munkás utca,47.587064,18.937162,,,,2,145
F04699,Munkás utca,47.588044,18.937094,,,,2,-19
F04700,"Solymár, községháza",47.592154,18.937099,,,,2,-75
F04701,"Solymár, községháza",47.591669,18.937233,,,,2,-144
F04702,"Solymár, községháza",47.592524,18.938215,,,,2,32
F04703,"Solymár, PEMÜ",47.597218,18.927753,,,,2,
F04704,Dózsa György utca,47.592825,18.931495,,,,2,-96
F04705,Dózsa György utca,47.592708,18.932577,,,,2,101
F04706,Templom tér,47.591401,18.929721,,,,2,-75
F04707,Templom tér,47.591472,18.929348,,,,2,-77
F04708,"Budakeszi, városháza",47.510655,18.929291,,,,2,-137
F04709,"Budakeszi, városháza",47.510682,18.929570,,,,2,51
F04710,Ibolya utca,47.460371,18.926526,,,,2,-92
F04711,Ibolya utca,47.460245,18.926579,,,,2,88
F04712,Patkó utca,47.458504,18.939342,,,,2,163
F04713,Patkó utca,47.458999,18.939288,,,,2,-14
F04714,Gimnázium,47.460663,18.940001,,,,2,-84
F04715,Gimnázium,47.460564,18.939802,,,,2,96
F04716,"Budaörs, városháza",47.461254,18.946950,,,,2,101
F04717,"Budaörs, városháza",47.461371,18.946313,,,,2,-94
F04719,Kisfaludy utca,47.460261,18.952814,,,,2,-86
F04720,Kisfaludy utca,47.460280,18.954299,,,,2,83
F04721,Károly király utca,47.460669,18.956858,,,,2,-99
F04722,Károly király utca,47.460881,18.959796,,,,2,63
F04724,Budaörsi lakótelep,47.456070,18.940748,,,,1,
F04725,Ifjúság utca,47.456670,18.947205,,,,2,112
F04726,Ifjúság utca,47.456694,18.946680,,,,2,-106
F04727,Csata utca,47.455266,18.960727,,,,2,160
F04728,Csata utca,47.455653,18.960700,,,,2,-19
F04729,Agip utca,47.449133,18.962739,,,,2,135
F04730,Agip utca,47.450194,18.962419,,,,2,0
F04731,Kinizsi utca,47.449705,18.969607,,,,2,-107
F04732,Kinizsi utca,47.449633,18.969846,,,,2,73
F04733,Erdő utca,47.509131,18.926755,,,,2,-130
F04734,Erdő utca,47.508816,18.926543,,,,2,44
F04735,Aradi utca,47.461784,18.969298,,,,2,-103
F04736,Aradi utca,47.461577,18.968701,,,,2,76
F04737,"Budaörs, benzinkút",47.451423,18.958479,,,,2,84
F04738,"Budaörs, benzinkút",47.453204,18.958436,,,,2,-86
F04739,Gyár utca,47.458333,18.906106,,,,2,-71
F04740,Gyár utca,47.458332,18.905576,,,,2,109
F04741,Légimentők,47.455375,18.907467,,,,2,133
F04742,Légimentők,47.454899,18.908290,,,,2,-14
F04743,Törökbálint vasútállomás,47.450694,18.904880,,,,2,169
F04744,Törökbálint vasútállomás,47.450794,18.905012,,,,2,-12
F04745,Kerekdomb utca,47.448176,18.905205,,,,2,178
F04746,Kerekdomb utca,47.448491,18.905310,,,,2,-3
F04747,Vasút utca,47.446814,18.909293,,,,2,160
F04748,Vasút utca,47.447084,18.909266,,,,2,-21
F04749,Deák Ferenc utca,47.440955,18.913604,,,,2,149
F04750,Deák Ferenc utca,47.440775,18.913923,,,,2,-33
F04752,Baross Gábor utca,47.436046,18.915539,,,,2,177
F04754,Bartók Béla utca,47.432802,18.918848,,,,2,55
F04755,Munkácsy Mihály utca (hősi emlékmű),47.431347,18.916701,,,,2,37
F04757,Harangláb,47.432729,18.913967,,,,2,-158
F04759,Őszibarack utca,47.436901,18.901219,,,,2,-45
F04761,Széchenyi tér,47.439365,18.900827,,,,2,29
F04762,Idősek otthona,47.442460,18.901296,,,,2,140
F04763,Idősek otthona,47.442370,18.901561,,,,2,-40
F04764,Köztársaság tér,47.445118,18.905213,,,,2,56
F04765,Köztársaság tér,47.445821,18.905941,,,,2,167
F04767,"Diósd, Törökbálinti elágazás",47.410608,18.956343,,,,1,-140
F04768,"Diósd, Törökbálinti elágazás",47.410627,18.957310,,,,1,129
F04769,"Diósd, Sashegyi út",47.407385,18.951910,,,,1,29
F04770,"Diósd, Sashegyi út",47.407402,18.951592,,,,1,-116
F04771,Gyár utca,47.402476,18.943997,,,,1,-150
F04772,"Diósd, városháza",47.408767,18.948754,,,,2,127
F04773,Csapágygyár,47.405310,18.942207,,,,2,48
F04774,Külső Bécsi út 35.,47.590141,18.987441,,,,2,-27
F04775,Külső Bécsi út 35.,47.589880,18.987481,,,,2,142
F04776,"Pilisborosjenő, Téglagyári tér",47.596405,18.978165,,,,2,-34
F04777,Rácski telep,47.554826,18.927013,,,,2,137
F04778,Rácski telep,47.554669,18.927381,,,,2,-43
F04779,Erdészház,47.560689,18.917883,,,,2,136
F04780,Erdészház,47.560478,18.918399,,,,2,-33
F04781,13-as kilométerkő,47.567101,18.909322,,,,2,122
F04782,13-as kilométerkő,47.566962,18.909838,,,,2,-55
F04783,Sebestyéndomb,47.571612,18.898491,,,,2,118
F04784,Sebestyéndomb,47.571604,18.898850,,,,2,-62
F04785,Ady Endre utca,47.575857,18.891261,,,,2,109
F04786,Ady Endre utca,47.575338,18.893150,,,,2,-47
F04788,"Budakeszi, Dózsa György tér",47.507011,18.921411,,,,2,
F04790,"Budakeszi, Dózsa György tér",47.507327,18.921675,,,,2,
F04791,Tulipán utca,47.462381,18.973939,,,,2,-100
F04792,Tulipán utca,47.462210,18.973422,,,,2,81
F04793,Szentistvántelep,47.629301,19.043159,F04793,,CSF04793,2,-18
F04794,Szentistvántelep,47.628303,19.043505,F04794,,CSF04793,2,163
F04795,Felsőhatár utca,47.463204,18.980875,,,,2,-101
F04796,Felsőhatár utca,47.463105,18.981087,,,,2,80
F04797,Bajcsy-Zsilinszky utca,47.589941,18.936106,,,,2,-159
F04798,Bajcsy-Zsilinszky utca,47.590238,18.936398,,,,2,20
F04799,Pilisvörösvári utca,47.594977,18.935763,,,,2,92
F04800,Pilisvörösvári utca,47.595103,18.935311,,,,2,-86
F04801,Csiki csárda,47.459889,18.921898,,,,2,-115
F04802,Csiki csárda,47.459475,18.921130,,,,2,60
F04803,Csiki tanya,47.458765,18.914129,,,,2,-101
F04804,Csiki tanya,47.458595,18.915243,,,,2,100
F04805,Lévai utca,47.459466,18.946723,,,,1,-22
F04806,Lévai utca,47.458673,18.946955,,,,2,158
F04807,Kötő utca,47.460897,18.949523,,,,2,-72
F04808,Kötő utca,47.460654,18.950174,,,,2,106
F04809,Templom tér,47.461709,18.964364,,,,2,-98
F04810,Templom tér,47.461601,18.964483,,,,2,90
F04811,Baross utca,47.459060,18.958705,,,,2,161
F04812,Jókai Mór utca,47.443848,18.910918,,,,2,161
F04813,Jókai Mór utca,47.444064,18.910944,,,,2,-21
F04814,Ady Endre utca,47.434929,18.906885,,,,1,-61
F04815,Zrínyi utca,47.435086,18.910623,,,,2,139
F04816,Kölcsey Ferenc utca,47.407793,18.946173,,,,2,44
F04817,"Solymár, téglagyári bekötőút",47.587733,18.992841,,,,2,-66
F04818,"Solymár, téglagyári bekötőút",47.587257,18.993932,,,,2,119
F04819,Kövesbérci utca,47.592631,18.983529,,,,2,-48
F04820,Kövesbérci utca,47.591930,18.984473,,,,2,131
F04821,BM iskola,47.550038,18.933759,,,,2,-42
F04822,BM iskola,47.549688,18.934052,,,,2,138
F04823,Mészégető,47.558647,18.921446,,,,2,-50
F04824,Mészégető,47.558974,18.920585,,,,2,125
F04825,Diófa utca (Posta),47.576217,18.889398,,,,2,-104
F04826,Diófa utca (Posta),47.575818,18.886794,,,,2,65
F04827,"Nagykovácsi, községháza",47.576027,18.884163,,,,2,-87
F04828,"Nagykovácsi, községháza",47.575920,18.884482,,,,2,89
F04829,Alcsiki dűlő,47.460064,18.934007,,,,2,-121
F04830,Alcsiki dűlő,47.460145,18.934511,,,,2,53
F04831,Váci Mihály utca,47.595658,18.932397,,,,2,117
F04832,Váci Mihály utca,47.596171,18.931261,,,,1,-61
F04833,Tetra Pak,47.457413,18.903920,,,,2,130
F04834,Tetra Pak,47.457817,18.903508,,,,2,-52
F04835,Budaörsi lakótelep,47.455971,18.940642,,,,1,
F04836,Budaörsi lakótelep,47.456007,18.940324,,,,1,-70
F04837,Lejtő utca,47.459584,18.930613,,,,2,-79
F04838,Lejtő utca,47.459423,18.931701,,,,2,90
L008076,Határ út,47.465443,19.126757,L008076,2,CSF01541,2,
L008077,Pöttyös utca,47.468548,19.116946,L008077,2,CSF01878,2,
L008078,Ecseri út,47.470920,19.111329,L008078,2,CSF01493,2,
L008082,Népliget,47.475441,19.098808,L008082,2,CSF01282,2,
L008083,Nagyvárad tér,47.478943,19.089796,L008083,2,CSF01252,2,
L008084,Klinikák,47.482834,19.079176,L008084,2,CSF01232,2,
L008136,Arany János utca,47.503063,19.054531,L008136,2,CSF00956,2,
L056213,Rákóczi tér,47.492722,19.071817,L056213,2,CS056230,1,
L056214,II. János Pál pápa tér,47.495300,19.077244,L056214,2,CS056232,1,
LM1BUM,Bajza utca (» Mexikói út),47.511317,19.072625,LM1BUM,2,CSF01101,2,
LM1BUV,Bajza utca (» Vörösmarty tér),47.511324,19.072364,LM1BUV,2,CSF01101,2,
LM1BZM,Bajcsy-Zsilinszky út (» Mexikói út),47.499864,19.055470,LM1BZM,2,CSF00997,2,
LM1BZV,Bajcsy-Zsilinszky út (» Vörösmarty tér),47.499887,19.055181,LM1BZV,2,CSF00997,2,
LM1DF1,Deák Ferenc tér (» Vörösmarty tér),47.497778,19.053095,LM1DF1,2,CSF00960,2,
LM1DF2,Deák Ferenc tér (» Mexikói út),47.497594,19.053350,LM1DF2,2,CSF00960,2,
LM1DF3,Deák Ferenc tér (M1 aluljáró),47.497504,19.054145,LM1DF3,2,CSF00960,2,
LM1HTM,Hősök tere (» Mexikói út),47.514180,19.076956,LM1HTM,2,CSLM1HTV,2,
LM1HTV,Hősök tere (» Vörösmarty tér),47.514330,19.076732,LM1HTV,2,CSLM1HTV,2,
LM1KKM,Kodály körönd (» Mexikói út),47.509251,19.069458,LM1KKM,2,CSF01096,2,
LM1KKV,Kodály körönd (» Vörösmarty tér),47.509216,19.069224,LM1KKV,2,CSF01096,2,
LM1MUM,Mexikói út,47.519524,19.091103,LM1MUM,2,CSLM1MUV,2,
LM1MUV,Mexikói út (» Vörösmarty tér),47.519698,19.091075,LM1MUV,2,CSLM1MUV,2,
LM1OKM,Oktogon (» Mexikói út),47.504927,19.063414,LM1OKM,2,CSLM1OKV,2,
LM1OKV,Oktogon (» Vörösmarty tér),47.505239,19.062922,LM1OKV,2,CSLM1OKV,2,
LM1OPM,Opera (» Mexikói út),47.502179,19.058966,LM1OPM,2,CSLM1OPV,2,
LM1OPV,Opera (» Vörösmarty tér),47.502308,19.058780,LM1OPV,2,CSLM1OPV,2,
LM1SFM,Széchenyi fürdő (» Mexikói út),47.517421,19.080986,LM1SFM,2,CSLM1SFV,2,
LM1SFV,Széchenyi fürdő (» Vörösmarty tér),47.517575,19.080975,LM1SFV,2,CSLM1SFV,2,
LM1VTM,Vörösmarty tér (» Mexikói út),47.496704,19.050684,LM1VTM,2,CSLM1VTV,2,
LM1VTV,Vörösmarty tér,47.496901,19.050474,LM1VTV,2,CSLM1VTV,2,
LM1VUM,Vörösmarty utca (» Mexikói út),47.507227,19.066445,LM1VUM,2,CSF01093,2,
LM1VUV,Vörösmarty utca (» Vörösmarty tér),47.507197,19.066198,LM1VUV,2,CSF01093,2,
LM2AS1,Astoria,47.494440,19.060127,LM2AS1,2,CSF01019,2,
LM2ASA,Astoria [A],47.494528,19.059838,LM2ASA,2,CSF01019,2,
LM2ASB,Astoria [B],47.494622,19.060104,LM2ASB,2,CSF01019,2,
LM2ASC,Astoria [C],47.494579,19.060298,LM2ASC,2,CSF01019,2,
LM2ASD,Astoria [D],47.494317,19.060460,LM2ASD,2,CSF01019,2,
LM2ASE,Astoria [E],47.494186,19.060361,LM2ASE,2,CSF01019,2,
LM2ASF,Astoria [F],47.494197,19.060131,LM2ASF,2,CSF01019,2,
LM2ASG,Astoria [G],47.494105,19.059932,LM2ASG,2,CSF01019,2,
LM2ASH,Astoria [H],47.494185,19.059704,LM2ASH,2,CSF01019,2,
LM2ASI,Astoria [I],47.494368,19.059623,LM2ASI,2,CSF01019,2,
LM2ASJ,Astoria [J],47.494476,19.059689,LM2ASJ,2,CSF01019,2,
LM2BL1,Blaha Lujza tér,47.497001,19.070426,LM2BL1,2,CSLM2BLA,2,
LM2BLA,Blaha Lujza tér [A],47.497462,19.070723,LM2BLA,2,CSLM2BLA,2,
LM2BLB,Blaha Lujza tér [B],47.497399,19.070874,LM2BLB,2,CSLM2BLA,2,
LM2BLC,Blaha Lujza tér [C],47.497111,19.070958,LM2BLC,2,CSLM2BLA,2,
LM2BLD,Blaha Lujza tér [D],47.496981,19.070853,LM2BLD,2,CSLM2BLA,2,
LM2BLE,Blaha Lujza tér [E],47.496862,19.070699,LM2BLE,2,CSLM2BLA,2,
LM2BLF,Blaha Lujza tér [F],47.496835,19.070577,LM2BLF,2,CSLM2BLA,2,
LM2BLG,Blaha Lujza tér [G],47.496778,19.070266,LM2BLG,2,CSLM2BLA,2,
